AAPL,MSFT,GOOG,AMZN,META,NVDA,TSLA,NFLX
0.611116417730025,0.37556645994914833,0.6974810290092801,0.7315015516042268,0.7872603513126581,0.6058826814251445,0.7726857424171397,0.12384031440518847
0.4364186902743075,0.32659894873531475,0.5238451722254784,0.3857101561606525,0.46676843161005355,0.8764349760408099,0.4660560407159243,0.5827584634380428
0.4535461340151529,0.5151426575913667,0.5012033360872142,0.5896648131946319,0.7330615071094354,0.8294787995206659,0.5619240163818334,0.6179093772071205
0.2698270981628866,0.4824246515168759,0.6880578929767178,0.6731937276834307,0.54232194655901,0.6772787919135905,0.5981533417987638,0.7400612516518643
0.5578718313914222,0.42886033688579306,0.5671682513866048,0.0,0.5765771472770099,0.0,0.15530731851891638,0.5903537201881968
0.595505867453359,0.2675142439720139,0.35757959162421227,0.7741081977228265,0.4031939736854648,0.948584062480597,0.49961602936473076,0.5816072353762534
0.8233748796997215,0.5262054232386839,0.29953120386183973,0.478054509661142,0.4928778527619818,0.22705166955968695,0.4488335857318353,0.3515615812005127
0.6848715514374868,0.506922374837051,0.443440850170486,0.4787636138754848,0.5446244036812332,0.6233628399379559,0.30005755426612374,0.2916824734757456
0.720935843080506,0.4175326255590539,0.21663158148062517,0.5887625418766209,0.5926739612065374,0.19385694854865873,0.5458963430927213,0.6471166184856747
0.5748772903412527,0.626396296752279,0.21914618038185021,0.5662080309992391,0.4394760481059107,0.40344196825507106,0.6741111218839453,0.795854902134846
0.8588740109200718,0.7629615743011811,0.4780531636739633,0.5705440326052686,0.6533645743568487,0.5242355898598924,0.5261528375823089,0.6647506263752364
0.48814347079481357,0.3541426127252677,0.4171053868328283,0.6267820755467485,0.5005986582399911,0.5680419953736676,0.634015848440438,0.4250317074204781
0.6512496327259611,0.5757685206916788,0.2530373826177043,0.7884609582372488,0.3998510512486168,0.16898093136296324,0.2909912580827395,0.2957909678643356
0.5104346637315067,0.44522989889075254,0.4326336064718814,0.6239403930964957,0.5679750722385407,0.5632095741288573,0.5819656914657385,0.6232269336004477
0.07840933164451142,0.42711234954710775,0.06395798710210523,0.5072119853595591,0.4990734055551309,0.709106454957936,0.7375268785442242,0.5405550096504734
0.39992778452062006,0.5970322225091476,0.39441647253513734,0.4997214697113302,0.6972272633921536,0.3884457308021153,0.6611357278485003,0.6354802737384604
0.3090416365738357,0.6947788256434801,0.6397132690743009,0.5203851774745315,0.3475353083944696,0.328158796284886,0.3924674846193955,0.608518892658392
0.3088749665197204,0.587502449723974,0.2516488942243215,0.4591862831122302,0.5219295509148018,0.9890260290117833,0.22453686889592653,0.7944029132980266
0.529968482797456,0.5822343836031926,0.5236695826776409,0.5889453636390466,0.4692629791275965,0.7908100362914916,0.4087057711550555,0.7264469144358495
0.37112657595739545,0.4879496307197426,0.2856074895419562,0.591004744069504,0.7890251913853067,0.48452876403582923,0.4606228602592181,0.27707660738641465
0.45414146928953836,0.18144114805569447,0.31742440265623456,0.5453572092218271,0.7638026395482792,1.0,0.3826829829858198,0.787060031329088
0.5487504960803296,0.46975047065072484,0.5865188903452304,0.5123832967359918,0.5220791451224437,0.4183333674346662,0.22037806804022986,0.1912749594955837
0.6306489766562453,0.44465998198285733,0.38078222006876666,0.5017011253446307,0.6589864505831255,0.5360727886052796,0.3687890126718066,0.74525859112979
0.8158371005963263,0.5989113310645707,0.694732702268818,0.7483919993627621,0.7260198632809028,0.6228198354225247,0.6196694094149765,0.6039321146693005
0.2805324650905913,0.6401446313719172,0.22883720577468922,0.341080108974989,0.7607130135616175,0.6680440325388395,0.7974796579371726,0.44566512326254154
0.2695502317446465,0.45191256058593143,0.5204062594481148,0.515797743268002,0.7267360957513403,0.42774591499931086,0.5704068943605848,0.3022745701130788
0.5900634556087626,0.5006217100371274,0.3500373323430965,0.45283412756502944,0.46316485069695573,0.44596897413258074,0.8542682484535367,0.4803107995384241
0.45122077796453247,0.08050980847797172,0.32115852960410457,0.4473853151087294,0.3628294647646714,0.7763415186755593,0.46701244492075633,0.7576888498636505
0.5123409268100736,0.5074455672843153,0.4822407104574998,0.5007592503242918,0.8437590006099718,0.036077854649756366,0.09969085111226426,0.3913658337887772
0.5029055763875138,0.6380208849528025,0.5946174396054951,0.423150817423886,0.7038087386483525,0.7060390806305462,0.536811566254313,0.6925315144973683
0.5545290526864257,0.3877033946434233,0.6395633678000009,0.5221226245157355,0.5002679693508973,0.794590714437915,0.009825574291982692,0.21646316596808607
0.262585914725126,0.4273478704862389,0.44907836604679396,0.1985348704453905,0.3029683935378348,0.32783166429528593,0.9914848184151783,0.8603483895494293
0.4176501164630701,0.4272833419386402,0.27015920056234116,0.11837391735494668,0.47662396271829516,0.30042960335119484,0.4830298936675981,0.17995883019130451
0.34760510833794844,0.5297254190605661,0.5732419195567875,0.5834943917484029,0.23590220316859256,0.6709371460271124,0.3399576606796299,0.6265715829214613
0.4978722646763614,0.22472250018441042,0.43676045908376243,0.5730727484127535,0.6225930760949198,0.4718024205111163,0.8063557781202105,0.7015021541973118
0.4486691767200494,0.6500243624273889,0.8867586970376373,0.8920969201566054,0.25440002383550053,0.31469337776856987,0.7969837573467703,0.28834378983247255
0.2354917733416642,0.4027611738601906,0.5840453418949172,0.4795206586777807,0.3698872759188816,0.3651575076550982,0.3575325871174582,0.32409807426821147
0.9563265754552123,0.559502214237111,0.6773518108809476,0.4021845063762153,0.46280866456279024,0.35728920372592904,0.0,0.22439814463042676
0.13787626400392106,0.0500432444096785,0.26092820514037945,0.7649911358763262,0.49111276645912916,0.7581127524642348,0.582196515380175,0.6565117651430319
0.319820600939085,0.6047901908385341,0.6457428468148692,0.3846705415532614,0.6119080741232332,0.6132375517149665,0.39008947577398345,0.275446313545801
0.26317433362034554,0.5173011083842923,0.5654019737578629,0.3414948339084171,0.5053170682652197,0.6141074072276971,0.6236381429330602,0.8103760240244978
0.7553961664396087,0.29974171344869116,0.8367172419076044,0.393804699088857,0.7089745624908855,0.5135973252102177,0.41757012430860646,0.13846062804501347
0.4656870979567304,0.18812335293887822,0.6934598471685545,0.8033585314278496,0.34061780214066195,0.5603941485038542,0.354921695598405,0.3743030539726421
0.6548989407730743,0.4922923476313175,0.8479296083862022,0.40355350425941583,0.6998672664948979,0.5194826825915564,0.6591556019488466,0.41056846853401063
0.4900882324896834,0.47690022414021305,0.3327885770308426,0.6324163069163505,0.6300498011156728,0.6187109389811133,0.8073931307835289,0.7898689602472606
0.4250110620301729,0.5746104636868357,0.37527986214835746,0.5046710632229111,0.38005011017622703,0.8240140618272102,0.5727396300685925,0.4563941743791156
0.7387237143712755,0.06587691804091772,0.09717948102694204,0.6591677310439548,0.5120936896234737,0.5500892600521521,0.2347207793362903,0.49535325782992673
0.9007018820802684,0.6648399239591726,0.5339413090285624,0.4121892179790125,0.4210854296261213,0.07416042215999646,0.5515280841842322,0.6690966216963707
0.18487613456587698,0.3677166215386368,0.2685070735533156,0.30692976103824726,0.51069632536438,0.08311956900230517,0.6228540876714128,0.6507710139867364
0.4497794823926175,0.0038582980030917036,0.30071627479952207,0.7465803868205393,0.0,0.43049531756129616,0.2639998443065482,0.6609140603169673
0.36497720957130775,0.5807908041471224,0.6130920838338186,0.8672451679460039,0.4594116112649259,0.5752088739245222,0.20298890417451282,0.7380827126587488
0.3478982303857271,0.3878491671824509,0.4955504410301579,0.1874231309320301,0.5457540057857876,0.6934932545850021,0.5585867646994583,0.18222048716425499
0.4752381411340681,0.6484057805958982,0.12440224680681844,0.2850467972364572,0.675308720816304,0.5540190868394573,0.5823943164253508,0.8718989615246623
0.5937105557012404,0.6315776020866359,1.0,0.4572390883819019,0.34042344727630097,0.5855592796494266,0.587798205877779,0.3946569216107583
0.2935205960890305,0.9619688844180155,0.5653686940776046,0.35354292371958485,0.6831860604559198,0.47817096968773315,0.4494237107364338,0.6124545743828986
0.24162354635366204,0.5705254407834345,0.8825909615463504,0.5932355324394621,0.4247575792433071,0.39857894391435167,0.4179320053309782,0.4492074643904438
0.4244386934483456,0.6832622882149133,0.1533581793582034,0.6724000100824268,0.42406269497148774,0.5753895571390745,0.27460241795982726,0.7657262133698872
0.7491269920343746,0.6919181051500147,0.19704904484129213,0.6658242142132106,0.5809710175271418,0.1789457505734865,0.49514052324583696,0.5729068978066525
0.6112150547646302,0.5354522733897712,0.5582462833694759,0.7947222784506192,0.745206781982136,0.0,0.4365122890324636,0.4670697944912098
0.14958028545460578,0.5188366116464624,0.7497515544821013,0.28268642808188194,0.5672801877379744,0.31683530454071246,0.3656175952640646,0.795478726834007
0.391488435977635,0.592442497802125,0.1257563767878026,0.872463512278976,0.6205304892612997,0.46350003146994767,0.6151093019999789,0.21803611421043798
0.7365061483505314,0.43520304490071393,0.4591860969903131,0.40166887700690307,0.38386971945088305,0.6389341223256817,0.5511813700208446,0.6303496282806079
0.4982410621028857,0.6026399622154363,0.41623025121499235,0.9459463682819097,0.18641391671390034,0.7521874647125968,0.7735814901441942,0.3295682388068813
0.9458547221111947,0.6990980565890637,0.6942278013645823,0.5056044374051754,0.4565547683562647,0.4581182345920784,0.5781061192639034,0.7802372550067793
0.5362628435722839,0.31771127537254196,0.664885412476996,0.6842301492789584,0.6309319056895571,0.6490997813049966,0.44581437396843837,0.31420216657388406
0.3263613138718441,0.17290735030842844,0.5473897223091899,0.4833102433546813,0.41200245909405825,0.0,0.25053650606116623,0.7241681302806333
0.36707479998737386,0.5721183355313683,0.22186291400494876,0.7877410964718462,0.4711944679890648,0.558008079296707,0.9651559583763369,0.8032880201178807
0.4386868757425884,0.38135596302592817,0.43489099769609363,0.601979649695307,0.4789551731498258,0.4209511709993056,0.7934362501418085,0.47715802164443266
0.9599178186074638,0.5181485127504346,0.8570636788449455,0.5714638845421253,0.6925921146498896,0.3550777896964551,0.3292481554825176,0.5919411910029975
0.6977106484930631,0.5080513004000925,0.2427213329832606,0.22794832674213458,0.21457271956275178,0.1464755774121238,0.5218970718894175,0.725008784341605
0.4973168426150383,0.04791704853242956,0.4618479079330902,0.4674402006734786,0.9191997500450879,0.20857241741608876,0.4218644794801608,0.8411705361089128
0.5899956682693096,0.612662614703285,0.5229168874047756,0.5659887077314529,0.6555219060557071,0.3381027362214467,0.6756117157816399,0.22539939662289218
0.5656735945663076,0.5357481926572655,0.37674138236157845,0.49546294493487064,0.3754919694668894,0.28565973462765115,0.4292770516772711,0.2792022729256677
0.5645594928186496,0.26998290116952733,0.6423954045982102,0.263704186414236,0.38674101688379875,0.37507931835696423,0.7650293457749677,0.5660579891233184
0.4576532394911212,0.5997438882139446,0.07856153053406242,0.4913732820718185,0.8995028355609526,0.5264693012805345,0.513582633833867,0.6096256759284392
0.6791210486628692,0.10050666142202812,0.16353470364179465,0.5420582582172293,0.35702468762049805,0.7624050524439829,0.43696512202295523,0.11309385285737647
0.24639721663120062,0.0,0.4531748925434175,0.4623231745471233,0.4151074580436205,0.7157758078059479,0.7397039673033386,0.4659223153287778
0.07306126650462881,0.6234563160984516,0.6110720457017151,0.561878314031389,0.6962959498616231,0.267034380707792,0.9017510772370277,0.3081144493716264
0.6498445854401709,0.1625304611173297,0.31394706254598986,0.8032737293450672,0.44782003539983,0.6679845210265596,0.5473910777438492,0.4790083687999655
0.7727700649865379,0.45266823506961995,0.14385237848730595,0.33935198160965896,0.6102383457403389,0.5791018212725016,0.18658834995291237,0.35513149611835976
0.3836557301595507,0.426906081177155,0.22481728227968972,0.3743257783761043,0.3542779029480945,0.6543066519523839,0.6618242621980488,0.4708379083822368
0.4215920408258537,0.5279848624078226,0.336684978508885,0.2706335835665118,0.3119557582148566,0.3730373672057087,0.2673052400415458,0.532411911812575
